"id","tweet","spam"
700,"via @conradg01:  @\\_pilon84 sábados en Mercasa y lunes a viernes en Acedo Plaza. #Maracaibo",0
701,"via @aguilarreinaldo:  lGobierno Vzlano cree q los médicos somos brujos y curamos pacientes dando ramazos. No hay medicamentos para CURAR a",0
702,"via @Suheidyvf:  @\\_pilon84 en makro #Maracaibo",0
703,"via @DOMINGORODZ:  problema con aba cantv #Maracaibo",0
704,"via @EstudiantesUniZ: Vale la pena leer y reflexionar  @amigosdlibertad @EncaminamosC5 @Joven\\_Patriota   http://t.co/K0lD0C6U39 #Maracaibo",0
705,"via @apanetta14: Al patecer la iguana cambio de cabled ahora se come los de #CANTV
El ABA No funciona! @trafficVALENCIA  @traffiCARACAS",0
706,"via @MrlUgaUga:  @lissettefernan5 y si te descuidais te roban la maleta tambien. #Maracaibo",0
707,"via @PulgarjcCarlos:  @\\_pilon84 en mercasa frente a galerias mall en la
 limpia #Maracaibo",0
708,"via @acriollom:  @lissettefernan5 el verdadero problema no son las cámaras, sino la falta de vigilancia y de responsables que respondan.",0
709,"via @salusa00:  @Mary21479 esta fatal esto no funciona que rabia tengo #Maracaibo",0
710,"via @lissettefernan5:  En el  aeropuerto la chinita rompen las puertas de tu carro te roban y la policía alega q las cámaras no sirven te c",0
711,"via @maracuchisima:  @\\_pilon84 en mercasa frente a galería ....costo. de 400 bs #Maracaibo",0
712,"via @fatima\\_guerra:  @antoniopcv @MayVenezolana @c66palacios @tecnetPcMcbo @\\_GuillenCarlos Eso se llama miedo #Maracaibo",0
713,"via @fatima\\_guerra:  @Mary21479 igual #Maracaibo",0
714,"via @fatima\\_guerra:  Ayer tuve una emergencia médica y la tarj de débito @BcodeVenezuela . no pasó por ningún punto #Maracaibo",0
715,"via @\\_pilon84: alguna jornada de carta medica? quien sabe? #Maracaibo",0
716,"via @linhai53: @Imag3n @JoseGRojasZ     @trafficVZLA  Chévere, así uno se distrae, pueblo sumiso. #Maracaibo",0
717,"via @marcos\\_jaimes:  sabran si hoy trabaja papeleras ramirez de la limpia? #Maracaibo",0
718,"via @Gaby\\_Mbo: \"A veces no hay próxima vez, ni segundas oportunidades, a veces es ahora o nunca\"  @Mov\\_LV   #Maracaibo",0
719,"via @amigosdlibertad: ¡A la fuerza! Trasladan a su casa a Leocenis García (Fotos) http://t.co/YeJWevseVu http://t.co/RDHmlG006t  @trafficMc",0
720,"via @Marydelaortega:  quien sabe donde puedo conseguir pañales para niños el día de hoy en #Maracaibo “URGENTE” #Maracaibo",0
721,"¡Lúcete con tu #MultipassCinex: 5 entradas a @CinexVe + 1 @PepsiVen GRATIS! http://t.co/XzZA6YxFgE http://t.co/xW2FNcstls",0
722,"via @InformalZlia: GNB toma matadero en San Isidro y retiene a trabajadores http://t.co/iWFklqwLvD http://t.co/KAzcNyfOgm   #Maracaibo",0
723,"via @Mov\\_LV: #FelizDomingo #Venezuela 
 http://t.co/B2mFTE6cqh 
*El camino más largo es quedarse parado* NO TE DETENGAS!
#RUV @LamejorURBE",0
724,"via @DaniUrdanetam: @theprofessor\\_a1  siempre a su orden #Maracaibo",0
725,"via @theprofessor\\_a1:  @DaniUrdanetam  Gracias!!! #Maracaibo",0
726,"via @DaniUrdanetam:  @theprofessor\\_a1 farmacias SaaS de av8 con 5 de julio, de cándido de la lago y cc Rubiera mall frente a Delicias Norte",0
727,"via @ddjvl:  @Mary21479 Es una porquería T\\_\\_\\_T #Maracaibo",0
728,"via @theprofessor\\_a1:  Bd :) C necesita con Urgencia, Profenid en cualquier presentación, si tienen o dan con dond ubicarlo  04126593169 Gr",0
729,"via @Mary21479: como les va con #aba #cantv,dsd el viernes me esta fallando  ? #Maracaibo",0
730,"via @tsukinohime:   #Maracaibo",0
731,"via @rafael478: PanchoArias2012 @hidrolagozulia @Gobierno\\_Zulia  Calle 97C con Av64A San Miguel boca d visita abierta via muy transitada SOS",0
732,"via @honoriajn:  @rafael478 @Gobierno\\_Zulia #Maracaibo",0
733,"via @AereoMeteo:  Corriente en chorro incide ráfagas viento eje norcentral y noroccidental del país 08:20 http://t.co/8WtOkUBK9c #Maracaibo",0
734,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Av Ppal San Miguel alumbrado dañado  en varios tramos via muy oscura",0
735,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Calle97A entre Av65 y 66 San Miguel alumbrado dañado  via oscura y peligro",0
736,"via @rafael478: PanchoArias2012 CorpoelecZulia\\_ @Gobierno\\_Zulia  Av66 San Miguel alumbrado dañado  postes MO2D11  MO2D15 via oscura y pelig",0
737,"via @AereoMeteo:  Onda Tropical en Caribe nubosidad significativa precipitación eje central y occidental del país http://t.co/OCCDV5Aul9",0
738,"via @made\\_prieto:  @dessireej ACIDO FOLICO KLI AMP.10MGX3 
LOCATEL IPSFA Av 22-A  Sector Indio Mara, Mcbo
 02617590577//0502 //0564 @angele",0
739,"via @made\\_prieto:  @dessireej ACIDO FOLICO KLI AMP.10MGX3 
LOCATEL BELLA VISTA 
Av 4 Bella Vista, e/C 67-68
Tlf: 02617931063/5759 @AngelesV",0
740,"via @made\\_prieto:  @dessireej 
ACIDO FOLICO KLI AMP.10MGX3 
LOCATEL LA LIMPIA
#Maracaibo. 
Tlf :02617782962//02617531189 @AngelesVzla1",0
741,"via @enairo:   No hay billetes ni en los cajeros http://t.co/wyepZmTulA vía  #Maracaibo",0
742,"via @Guaritoto:  @ZuliaNoticias 
En la placita del pueblo
Sembrada de margaritas
Hermosa te veo pasar
Este domingo a la misa..Buendía!",0
743,"via @AlexaMaria7: Lindo #Maracaibo  ahora si #BuenosDias  https://t.co/dxA8yYnry7 #Maracaibo",0
744,"via @AlexaMaria7: Bd :)   https://t.co/HBbHfearq2 #Maracaibo",0
745,"via @mariosgarcia: \"@MayVenezolana: &amp;gt;&amp;gt; @antoniopcv  @c66palacios @tecnetPcMcbo @\\_GuillenCarlos BORREGO IGNORANTE http://t.co/tPcnoJAw",0
746,"via @antoniopcv: @MayVenezolana @c66palacios  @tecnetPcMcbo @\\_GuillenCarlos http://t.co/gdE0hr5CTI #Maracaibo",0
747,"via @AlfonsoDeLaEra:  @TrollHunterRed No Gral muchos vzlanos lo recordamos como dictador.Pero el+progresista de la América. Y con visión d",0
748,"via @antoniopcv: @MayVenezolana @c66palacios  @tecnetPcMcbo @\\_GuillenCarlos http://t.co/OcTlzxvGRv #Maracaibo",0
749,"via @tairama\\_: http://t.co/xwNFT1CJw0 #Maracaibo",0
750,"via @AntonietaAra007: \": ¡Y siguen! Inhabilitada alcaldesa en el estado Zulia http://t.co/S5fk4nJqoF\" @soyfdelrincon.   #Maracaibo",0
751,"via @luisarcaya25:  @EsPosible\\_ve simbiosis #Maracaibo",0
752,"via @EsPosible\\_ve: @andreafelipet  gracias #Maracaibo",0
753,"via @EsPosible\\_ve: @freddbaz  gracias #Maracaibo",0
754,"via @andreafelipet:  @EsPosible\\_ve simbiosis #Maracaibo",0
755,"via @darleeB:  Simbiosis #Maracaibo",0
756,"via @ZuliaNoticias: :  #25Jl #Avance Reportan 8 neonatos muertos en el hospital central de #Valencia vía @LDanieri   #Maracaibo",0
757,"via @raisafuenmayor:  @MSEO63 @veroleon57 @freddygalue @lamaracucha2015 no les soy agua y sola por  antes azuquita",0
758,"via @albertolawyer:  @davidvillalo95 dsd el día de ayer",0
759,"via @raisafuenmayor:  @MSEO63 @veroleon57 @freddygalue @lamaracucha2015 ya me quitaste el sueño seguro",0
760,"via @davidvillalo95: Alguien tiene problemas con su Internet? Aba-Cantv",0
761,"via @MSEO63: @raisafuenmayor  @veroleon57 @freddygalue @lamaracucha2015 seguro mańana aumentaran de nuevo",0
762,"via @EsPosible\\_ve: Ayuda  http://t.co/whcRNFeh6J #Maracaibo",0
763,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 bromista para que se. Nos quite la molestia #Maracaibo",0
764,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 bueno chama voy  a tomarme  el vasito con agua y ojala mañana Aba d",0
765,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 y voy  a ver si crió unos tres pollitos para Diciembre #Maracaibo",0
766,"via @veroleon57:  @raisafuenmayor @freddygalue @MSEO63 @lamaracucha2015 amiga yo tengo siete matas de mango #Maracaibo",0
767,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 o haremos  trueque  de las frutas  del patio que  ahora hasta  las",0
768,"via @ibabags: http://t.co/I6PXNvOXXM   @trafficTACHIRA @traffiCARACAS @trafficMERIDA @trafficMIRANDA @trafficVALENCIA @trafficVZLA",0
769,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 Finalmente  beberemos agüita con  limón  el que  tenga matica",0
770,"via @raisafuenmayor: @corronchita30  @januslan @freddygalue @MSEO63 pero  para cobra te si #Maracaibo",0
771,"via @raisafuenmayor:  @veroleon57 @freddygalue @MSEO63 @lamaracucha2015 cuidada de los amigos  de lo ajeno chama #Maracaibo",0
772,"via @raisafuenmayor: @corronchita30  @januslan @freddygalue @MSEO63 pintas será  que las vean por tv #Maracaibo",0
773,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 Estais salvada teneis comida ja #Maracaibo",0
774,"via @raisafuenmayor: @corronchita30  @januslan @freddygalue @MSEO63 niño Jesús será  cuento  ahora #Maracaibo",0
775,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 7matas vertale  estais bien  cuidalas #Maracaibo",0
776,"via @raisafuenmayor: @corronchita30  @januslan @freddygalue @MSEO63 Los muchachos dormirán temprano jsjst #Maracaibo",0
777,"via @terry75ruiz: @cmguerram @Imag3n @JoseGRojasZ    si juntó con los bolsillos de casi todos los venezolanos #Maracaibo",0
778,"via @raisafuenmayor: @corronchita30  @januslan @freddygalue @MSEO63 vertale  recordar es vivir #Maracaibo",0
779,"via @corronchita30:  @januslan @raisafuenmayor @freddygalue @MSEO63 @lamaracucha2015 @leninroldan Solo el kilo de pasitas esta en 1500",0
780,"via @corronchita30:  @januslan @raisafuenmayor @freddygalue @MSEO63 @lamaracucha2015 @leninroldan Yo creo que sera solo en fotos que las ve",0
781,"via @raisafuenmayor: @januslan  @freddygalue @MSEO63 @lamaracucha2015 z vertale #Maracaibo",0
782,"via @raisafuenmayor: @januslan  @freddygalue @MSEO63 @lamaracucha2015 las veremos  por Twitter #Maracaibo",0
783,"via @raisafuenmayor: @januslan  @freddygalue @MSEO63 @lamaracucha2015 veo grande #Maracaibo",0
784,"via @raisafuenmayor: @januslan  @freddygalue @MSEO63 @lamaracucha2015 esas hallaquitas #Maracaibo",0
785,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 te puedo regakar #Maracaibo",0
786,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 No yo tengo unas matices de mango  que ahora  cuido #Maracaibo",0
787,"via @veroleon57:  @raisafuenmayor @freddygalue @MSEO63 @lamaracucha2015 lo peor es q ya se acabo la cosecha de mangos #Maracaibo",0
788,"via @januslan:  @raisafuenmayor @freddygalue @MSEO63 @lamaracucha2015 @leninroldan http://t.co/GbhkJW4rkd #Maracaibo",0
789,"via @ErMiguelitoP: Más info sobre el caso de los PNB heridos esta noche en El Cementerio, Ccs http://t.co/AvEaltFh7o Vía: @deivisramirez",0
790,"via @CVFG1966:  @veroleon57 @gfuyogamcbo busquemos soluciones #Maracaibo",0
791,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 ando protestando culpa  del Aba que no sirve #Maracaibo",0
792,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 de regreso  pq  no aceptas el cambio de chip de memoria pero  con q",0
793,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 Amigo se que estas molesto, yo también  es normal  si la plata  la",0
794,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 Hay  si explotará  la olla de presión #Maracaibo",0
795,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 Eso  sí es bravo dígame si no teneis ni mango #Maracaibo",0
796,"via @raisafuenmayor: @veroleon57  @freddygalue @MSEO63 @lamaracucha2015 deja que  les pique la barriga #Maracaibo",0
797,"via @raisafuenmayor:  @freddygalue @MSEO63 @lamaracucha2015 @leninroldan Nada pq  ni de carpetas las haremos jajs #Maracaibo",0
798,"via @raisafuenmayor:  @freddygalue @MSEO63 @lamaracucha2015 @leninroldan En diciembre  llorando pasaremos  las navidadrs #Maracaibo",0
799,"via @raisafuenmayor:  @freddygalue @MSEO63 @lamaracucha2015 @leninroldan Nada quedamos  fritos por  unos años #Maracaibo",0
800,"via @veroleon57:  @CVFG1966 @gfuyogamcbo felicescomo .....sin leche, alimentos ni pañales tienen #Maracaibo",0
801,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan encuentras chico #Maracaibo",0
802,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan y ni chicle #Maracaibo",0
803,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan para estirarlo #Maracaibo",0
804,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan ni que el salario  fuese chiclet #Maracaibo",0
805,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan y de una vez todo aumenta #Maracaibo",0
806,"via @EncaminamosC5: #AlC5Encaminamos  @trafficVZLA @ElPitazoTV @Jesuusblandin  https://t.co/DbUDlXXZp2 #Maracaibo",0
807,"via @Manuela\\_Alcala1: @Xlaconciencia @trafficVZLA  @trafficVALENCIA   @trafficTACHIRA @traficchara  https://t.co/VBQcdqZkrE #Maracaibo",0
808,"via @freddygalue: @raisafuenmayor  @MSEO63 @lamaracucha2015 @leninroldan Creo que estamos a las puertas de un estallido social. #Maracaibo",0
809,"via @raisafuenmayor: @MSEO63 @freddygalue  @lamaracucha2015 @leninroldan Si no nos agarra el chingo  nos agarra el sin mecate #Maracaibo",0
810,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue yo te digo por  cierto Quien eres #Maracaibo",0
811,"via @dessireej: @neidany  gracias amiga no me sirve porq tiene que ser inyectable. #Maracaibo",0
812,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue y ahora  hasta  están matándose #Maracaibo",0
813,"via @CVFG1966: Niños sanos, felices: “Yoga para niños”, 04146203030 y 04146210348,  @gfuyogamcbo #Maracaibo",0
814,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue te pones oscura #Maracaibo",0
815,"via @dessireej:  @Portillolugo33 muchisimas gracias voy para alla. #Maracaibo",0
816,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue Pero  esas colas  quien  se las  calas #Maracaibo",0
817,"via @RinaMunelo:  kda vz q voy a comprar al super tengo problemas con la huella, hay q ir para desbloquearla y tngo q esperar 8 dias para c",0
818,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue y de verdad  me vengo  con la plata allá es más  caro #Maracaibo",0
819,"via @laurindefig:  @raisafuenmayor @leninroldan @freddygalue jajajajajaja seeeeee.. Total #Maracaibo",0
820,"via @Portillolugo33:  @dessireej Llegate a la farmacia saas q esta en la 72 antiguo lokitoys #Maracaibo",0
821,"via @raisafuenmayor: @freddygalue  @MSEO63 @lamaracucha2015 @leninroldan Eso es mi temor  que viene  seguro #Maracaibo",0
822,"via @raisafuenmayor:  @MSEO63 @lamaracucha2015 @leninroldan @freddygalue yo ando de pelos para, no se que inventar #Maracaibo",0
823,"via @VenezuelaNOdesm: .@trafficGUAYANA..@trafficPUERTO : Pdvsa remata deuda de Jamaica con PetroCaribe http://t.co/NkH3jvAz0k vía &lt;&lt;&lt;&lt;\"",0
824,"via @raisafuenmayor: @MSEO63  @lamaracucha2015 @leninroldan @freddygalue tengo  que  cambiar  el  chip de memoria #Maracaibo",0
825,"via @comamamey: @DianaLosnevados @trinadolores @Imag3n      http://t.co/RDg1wdWImH #Maracaibo",0
826,"via @raisafuenmayor: @MSEO63  @lamaracucha2015 @leninroldan @freddygalue yo voy al centro  a comprar  y me regreso  con  la plata #Maracaibo",0
827,"via @neidany:  @dessireej Tengo en pastillas de 400miligramos #Maracaibo",0
828,"via @raisafuenmayor: @MSEO63  @lamaracucha2015 @leninroldan @freddygalue se creen  que  uno es mago #Maracaibo",0
829,"via @raisafuenmayor: @MSEO63  @lamaracucha2015 @leninroldan @freddygalue Todo recaro y el salario  en el subsuelo #Maracaibo",0
830,"via @dessireej:  Buenas noches, Necesito con urgencia ACIDO FOLICO INYECTABLE para adulto es una emergencia. Donde lo puedo conseguir?",0
831,"via @laurindefig:  hey y que esta temblando. Alguien sintió? #Maracaibo",0
832,"via @veroleon57:  @JuanJuancarlo @emersonpadron no están saliendo ni llegando aviones #Maracaibo",0
833,"via @raisafuenmayor:  @leninroldan @freddygalue cuando  más emocionante estas quedas con los moños  encrespado  eso es Aba #Maracaibo",0
834,"via @veroleon57:  @raisafuenmayor @leninroldan @freddygalue a mi estapasando lo mismo con intercable #Maracaibo",0
835,"via @lamaracucha2015:  @raisafuenmayor @leninroldan @freddygalue #Maracaibo , que esta caro #Maracaibo",0
836,"via @raisafuenmayor:  @leninroldan @freddygalue cuando  más  emocionante estas plus #Maracaibo",0
837,"via @raisafuenmayor:  @leninroldan @freddygalue Pero, ya no se puede #Maracaibo",0
838,"via @raisafuenmayor:  @leninroldan @freddygalue tan caras que  están #Maracaibo",0
839,"via @raisafuenmayor:  @leninroldan @freddygalue ya estoy  que reviento a golpes la pobre cp #Maracaibo",0
840,"via @raisafuenmayor:  @leninroldan @freddygalue En saturno neptuno por todo  ese Universo #Maracaibo",0
841,"via @leninroldan:  @freddygalue @raisafuenmayor En Venezuela es imposible tener un ancho de banda decente. Los satélites están en plutonio",0
842,"via @CHISTIANPUGA: @luzmarifer47  Canción para nuestro querido Papa Francisco #RezamosPorTi https://t.co/26wTdHC4Ax #Maracaibo",0
843,"via @emersonpadron: @JuanJuancarlo  no me dio chanc fue alrededor de 20 o 30 segundos #Maracaibo",0
844,"via @raisafuenmayor: @freddygalue  CASI QUE ME DOY POR VENCIDA #Maracaibo",0
845,"via @emersonpadron: @atadeo63  no amigo no fue un avio un avion no vuela de un lado a otro #Maracaibo",0
846,"via @Verito\\_cachutt:  @emersonpadron jurameloooo jajjaja #Maracaibo",0
847,"via @atadeo63:  @emersonpadron Eso fue un avión bolsa #Maracaibo",0
848,"via @JuanJuancarlo: @emersonpadron  tienes fotos?£ #Maracaibo",0
849,"via @freddygalue: @raisafuenmayor  el ABA durante toda la semana a estado muy lento. Es casi imposible navegar. #Maracaibo",0
850,"via @amigosdlibertad: Nuestra gent, escuchando propuestas #AlC5Encaminamos  @gresplandor1 @JULIOCESARRIVAS @PadreJosePalmar  http://t.co/Xd",0
851,"via @ojhm2310: #ALERTA Tome precaución :Vea como operan LAS BANDAS DELICTIVAS EN LAS REDES SOCIALES. http://t.co/LuIZg8keLS
  #Maracaibo",0
852,"via @emersonpadron:  acabo de ver un ovni de verdad q es imprecionante con que velocidad se desplazaba #Maracaibo",0
853,"via @veroleon57:  @edicson1958 vivo cerca del aeropuerto y de verdad que hace bastante que no salen ni llegan aviones #Maracaibo",0
854,"via @untaljoshe\\_\\_: Choque en el puente, sentido col-mcbo  #Maracaibo",0
855,"via @carlos\\_alexmcbo:  @leogesis 8.8.8.8  8.8.4.4 #Maracaibo",0
856,"via @AnaRArocha1:     @JoseManuel\\_Lop  #Maracaibo",0
857,"via @Barbybar8:  @67petit @MaraCreativa y si consigues el pollo mil el kilo carne igual chuleta ahumada l mismo no tenemos dinero y todo a",0
858,"via @miguelangelq: @walmelys @trafficMcbo  gracias, crack. #Maracaibo",0
859,"via @walmelys: @miguelangelq @trafficMcbo  Colmena #Maracaibo",0
860,"via @IzniaG: @PJGZLEZ @omaracedo  ademas es imposible no tener una distracción el q diga q no se distrae miente. En fin.la vida es una sola",0
